host_response_rate,host_acceptance_rate,host_total_listings_count,neighbourhood,accommodates,bathrooms,bedrooms,beds,security_deposit,cleaning_fee,number_of_reviews,review_scores_rating,weighted_rating_score,host_response_time_within a day,host_response_time_within a few hours,host_response_time_within an hour,host_is_superhost_t,host_identity_verified_t,property_type_Bed & Breakfast,property_type_Boat,property_type_Bungalow,property_type_Cabin,property_type_Camper/RV,property_type_Chalet,property_type_Condominium,property_type_Dorm,property_type_House,property_type_Loft,property_type_Other,property_type_Tent,property_type_Townhouse,property_type_Treehouse,property_type_Yurt,room_type_Private room,room_type_Shared room,bed_type_Couch,bed_type_Futon,bed_type_Pull-out Sofa,bed_type_Real Bed,cancellation_policy_moderate,cancellation_policy_strict
90.0,100.0,2.0,10,2,1.0,1.0,1.0,287.61039657020365,25.0,22,98.0,2156.0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
100.0,100.0,9.0,19,6,2.0,2.0,4.0,250.0,135.0,27,90.0,2430.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
94.88679817905918,99.96715927750411,1.0,20,1,1.0,1.0,1.0,300.0,20.0,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
94.88679817905918,99.96715927750411,1.0,61,2,1.0,1.0,1.0,287.61039657020365,45.0,7,97.0,679.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
100.0,100.0,2.0,73,2,1.0,1.0,1.0,287.61039657020365,61.71090387374462,12,92.0,1104.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
100.0,100.0,1.0,76,3,1.0,0.0,2.0,200.0,45.0,84,97.0,8148.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
80.0,100.0,3.0,20,4,1.0,1.0,4.0,200.0,88.0,1,100.0,100.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
100.0,100.0,3.0,8,4,2.0,2.0,2.0,287.61039657020365,75.0,13,95.0,1235.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
94.88679817905918,99.96715927750411,1.0,47,8,3.0,4.0,4.0,500.0,137.0,2,80.0,160.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
100.0,100.0,2.0,3,2,1.0,1.0,1.0,100.0,15.0,50,96.0,4800.0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
100.0,100.0,1.0,44,4,1.0,1.0,2.0,300.0,61.71090387374462,36,93.0,3348.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
90.0,100.0,2.0,25,1,2.5,1.0,1.0,500.0,61.71090387374462,0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
100.0,100.0,1.0,3,2,1.0,0.0,1.0,287.61039657020365,10.0,9,98.0,882.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100.0,100.0,48.0,4,2,1.0,1.0,1.0,200.0,60.0,1,100.0,100.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
100.0,100.0,3.0,71,1,1.0,1.0,1.0,287.61039657020365,61.71090387374462,0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
100.0,99.96715927750411,1.0,18,9,4.0,5.0,5.0,300.0,150.0,2,100.0,200.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
90.0,100.0,37.0,76,1,1.0,1.0,1.0,350.0,35.0,0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
96.0,100.0,6.0,19,6,2.0,2.0,2.0,300.0,60.0,0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
100.0,100.0,1.0,66,4,1.0,1.0,3.0,100.0,61.71090387374462,30,94.0,2820.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
100.0,100.0,1.0,4,2,1.0,0.0,1.0,300.0,40.0,12,98.0,1176.0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
100.0,100.0,1.0,19,2,1.0,1.0,1.0,287.61039657020365,30.0,13,100.0,1300.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
100.0,100.0,48.0,4,8,2.5,2.0,4.0,600.0,150.0,0,0.0,0.0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
100.0,100.0,1.0,38,2,1.0,1.0,1.0,150.0,75.0,7,100.0,700.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
100.0,100.0,1.0,13,2,1.0,1.0,1.0,287.61039657020365,10.0,32,95.0,3040.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
100.0,99.96715927750411,1.0,10,4,1.0,2.0,2.0,287.61039657020365,61.71090387374462,0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100.0,100.0,2.0,2,2,1.0,1.0,1.0,200.0,20.0,19,98.0,1862.0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
80.0,100.0,1.0,49,2,1.5,1.0,1.0,95.0,35.0,18,93.0,1674.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
94.88679817905918,99.96715927750411,7.1577568134171905,4,2,1.0,1.0,1.0,287.61039657020365,61.71090387374462,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100.0,100.0,2.0,80,4,2.0,2.0,2.0,287.61039657020365,50.0,24,91.0,2184.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
100.0,100.0,2.0,3,3,1.0,1.0,2.0,287.61039657020365,50.0,7,97.0,679.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0
100.0,100.0,1.0,10,4,1.0,2.0,3.0,300.0,95.0,13,98.0,1274.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
70.0,100.0,1.0,33,2,0.0,1.0,1.0,287.61039657020365,61.71090387374462,0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
100.0,100.0,1.0,76,2,2.0,1.0,2.0,287.61039657020365,15.0,182,93.0,16926.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
50.0,100.0,1.0,10,4,1.0,1.0,2.0,287.61039657020365,50.0,2,100.0,200.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
80.0,100.0,2.0,76,3,1.0,1.0,2.0,250.0,20.0,15,97.0,1455.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
100.0,100.0,1.0,53,4,1.0,1.0,1.0,150.0,80.0,103,96.0,9888.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
100.0,100.0,4.0,61,4,1.0,2.0,2.0,287.61039657020365,100.0,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
100.0,100.0,1.0,10,2,1.0,1.0,1.0,150.0,30.0,22,100.0,2200.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
94.88679817905918,99.96715927750411,1.0,37,2,1.0,1.0,1.0,287.61039657020365,61.71090387374462,1,100.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100.0,100.0,1.0,10,4,1.0,2.0,2.0,100.0,61.71090387374462,12,97.0,1164.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100.0,99.96715927750411,1.0,37,4,1.0,1.0,1.0,100.0,61.71090387374462,15,96.0,1440.0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
80.0,99.96715927750411,1.0,25,4,1.0,1.0,1.0,250.0,50.0,28,96.0,2688.0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
100.0,100.0,2.0,58,1,1.5,1.0,1.0,150.0,61.71090387374462,25,99.0,2475.0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
100.0,100.0,1.0,20,4,2.0,2.0,2.0,287.61039657020365,60.0,34,97.0,3298.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
100.0,100.0,3.0,10,4,2.0,1.0,1.0,287.61039657020365,20.0,38,98.0,3724.0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
94.88679817905918,99.96715927750411,1.0,13,2,1.0,1.0,1.0,150.0,50.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
89.0,100.0,11.0,49,6,1.0,1.0,4.0,100.0,65.0,4,87.0,348.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
90.0,100.0,37.0,10,1,0.5,1.0,1.0,350.0,35.0,1,100.0,100.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
100.0,100.0,2.0,15,4,1.0,1.0,1.0,287.61039657020365,61.71090387374462,7,94.0,658.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
100.0,100.0,2.0,4,2,1.0,0.0,1.0,300.0,61.0,31,98.0,3038.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
100.0,100.0,4.0,10,3,1.0,0.0,2.0,287.61039657020365,61.71090387374462,17,98.0,1666.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
100.0,100.0,1.0,10,4,1.0,2.0,3.0,200.0,61.71090387374462,5,96.0,480.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
90.0,100.0,1.0,41,2,1.0,0.0,1.0,195.0,61.71090387374462,20,97.0,1940.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100.0,99.96715927750411,1.0,71,1,1.0,1.0,1.0,287.61039657020365,61.71090387374462,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
100.0,100.0,1.0,19,3,1.0,1.0,1.0,287.61039657020365,20.0,0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100.0,100.0,1.0,65,2,1.0,1.0,1.0,287.61039657020365,61.71090387374462,109,94.0,10246.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
100.0,100.0,1.0,16,2,1.0,1.0,1.0,287.61039657020365,30.0,115,92.0,10580.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
100.0,100.0,1.0,22,2,1.0,1.0,1.0,287.61039657020365,35.0,5,96.0,480.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
100.0,100.0,2.0,10,2,1.0,1.0,1.0,150.0,20.0,8,100.0,800.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
94.88679817905918,99.96715927750411,1.0,53,5,2.0,3.0,4.0,287.61039657020365,61.71090387374462,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100.0,100.0,12.0,4,2,1.0,1.0,1.0,300.0,50.0,0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
80.0,100.0,2.0,10,2,1.0,1.0,1.0,100.0,25.0,10,96.0,960.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
100.0,100.0,1.0,10,2,1.0,0.0,1.0,95.0,10.0,6,100.0,600.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
50.0,100.0,1.0,59,2,1.0,0.0,1.0,287.61039657020365,61.71090387374462,20,92.0,1840.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
94.88679817905918,99.96715927750411,1.0,36,6,1.0,3.0,3.0,287.61039657020365,85.0,25,90.0,2250.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
100.0,100.0,2.0,3,2,1.0,1.0,1.0,287.61039657020365,61.71090387374462,72,99.0,7128.0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
100.0,100.0,1.0,20,3,1.0,1.0,1.0,287.61039657020365,20.0,2,100.0,200.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
100.0,100.0,3.0,10,3,1.0,1.0,1.0,100.0,72.0,255,85.0,21675.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
100.0,100.0,1.0,69,3,1.0,1.0,1.0,100.0,60.0,3,93.0,279.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
100.0,100.0,1.0,10,3,1.0,1.0,1.0,300.0,75.0,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
90.0,100.0,1.0,3,4,1.0,2.0,2.0,287.61039657020365,35.0,71,95.0,6745.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
100.0,99.96715927750411,1.0,21,1,1.0,1.0,1.0,287.61039657020365,61.71090387374462,0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100.0,100.0,1.0,44,4,1.0,1.0,1.0,150.0,50.0,30,99.0,2970.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100.0,100.0,1.0,76,2,1.0,1.0,1.0,200.0,40.0,61,97.0,5917.0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
100.0,99.96715927750411,1.0,59,8,3.0,4.0,5.0,499.0,200.0,14,99.0,1386.0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
99.0,100.0,169.0,4,6,2.0,2.0,3.0,287.61039657020365,99.0,24,92.0,2208.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
100.0,100.0,1.0,53,4,1.0,1.0,2.0,150.0,40.0,80,94.0,7520.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
94.88679817905918,99.96715927750411,1.0,59,4,1.0,2.0,2.0,150.0,80.0,7,100.0,700.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
80.0,100.0,1.0,61,2,1.0,1.0,1.0,287.61039657020365,61.71090387374462,2,100.0,200.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
100.0,100.0,18.0,10,2,1.0,1.0,1.0,287.61039657020365,61.71090387374462,55,88.0,4840.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
100.0,99.96715927750411,2.0,0,6,1.0,2.0,3.0,200.0,125.0,8,94.0,752.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
100.0,100.0,1.0,3,2,1.0,1.0,1.0,287.61039657020365,61.71090387374462,18,99.0,1782.0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
100.0,100.0,4.0,3,6,2.0,3.0,4.0,1000.0,175.0,19,97.0,1843.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
100.0,100.0,3.0,10,2,1.0,1.0,2.0,287.61039657020365,10.0,24,93.0,2232.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
100.0,100.0,2.0,46,2,1.0,1.0,1.0,125.0,35.0,46,96.0,4416.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
80.0,100.0,34.0,9,3,1.0,0.0,2.0,100.0,60.0,4,85.0,340.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
99.0,100.0,7.0,10,3,1.0,0.0,1.0,200.0,50.0,71,94.0,6674.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
94.88679817905918,99.96715927750411,2.0,10,2,1.0,0.0,1.0,287.61039657020365,61.71090387374462,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100.0,100.0,2.0,19,7,2.0,2.0,5.0,300.0,90.0,18,97.0,1746.0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
94.88679817905918,99.96715927750411,1.0,10,2,1.0,1.0,1.0,287.61039657020365,61.71090387374462,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100.0,100.0,5.0,20,8,2.5,3.0,3.0,287.61039657020365,125.0,16,96.0,1536.0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
100.0,100.0,8.0,19,5,1.0,1.0,3.0,250.0,65.0,39,93.0,3627.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
80.0,100.0,34.0,73,4,1.0,1.0,2.0,100.0,60.0,17,78.0,1326.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
90.0,100.0,9.0,59,7,4.0,3.0,3.0,1500.0,175.0,8,100.0,800.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
86.0,100.0,8.0,61,1,1.0,1.0,1.0,287.61039657020365,30.0,1,100.0,100.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
88.0,100.0,2.0,14,2,1.0,1.0,1.0,287.61039657020365,61.71090387374462,22,90.0,1980.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
100.0,100.0,2.0,10,2,1.0,0.0,1.0,287.61039657020365,61.71090387374462,50,94.0,4700.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
43.0,100.0,1.0,29,2,1.0,1.0,1.0,287.61039657020365,61.71090387374462,95,97.0,9215.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
100.0,100.0,18.0,71,1,3.5,1.0,1.0,287.61039657020365,61.71090387374462,14,99.0,1386.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
100.0,100.0,1.0,59,2,1.0,0.0,1.0,287.61039657020365,61.71090387374462,106,99.0,10494.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
67.0,100.0,1.0,10,3,1.0,1.0,1.0,150.0,61.71090387374462,0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
94.88679817905918,99.96715927750411,1.0,24,7,1.0,3.0,1.0,500.0,250.0,1,78.93206951026856,78.93206951026856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
100.0,100.0,1.0,34,2,1.0,0.0,2.0,287.61039657020365,61.71090387374462,66,95.0,6270.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
100.0,100.0,2.0,10,2,1.0,1.0,1.0,287.61039657020365,13.0,43,97.0,4171.0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
100.0,100.0,1.0,10,6,2.5,3.0,4.0,250.0,125.0,25,96.0,2400.0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
94.88679817905918,99.96715927750411,1.0,25,2,1.0,1.0,1.0,287.61039657020365,61.71090387374462,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
100.0,100.0,2.0,24,6,1.5,3.0,3.0,200.0,75.0,92,97.0,8924.0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
94.88679817905918,99.96715927750411,1.0,44,2,1.0,1.0,1.0,287.61039657020365,20.0,2,100.0,200.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
94.88679817905918,99.96715927750411,1.0,8,2,1.0,1.0,1.0,287.61039657020365,61.71090387374462,40,94.0,3760.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100.0,100.0,1.0,59,9,3.0,4.0,5.0,500.0,250.0,2,100.0,200.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
100.0,100.0,4.0,3,4,1.5,1.0,1.0,287.61039657020365,100.0,11,96.0,1056.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
100.0,100.0,5.0,76,8,2.5,3.0,3.0,200.0,145.0,67,96.0,6432.0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
80.0,100.0,1.0,3,4,1.0,2.0,2.0,800.0,61.71090387374462,4,100.0,400.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
100.0,100.0,1.0,35,1,1.0,1.0,1.0,287.61039657020365,61.71090387374462,12,97.0,1164.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
100.0,100.0,1.0,2,8,3.0,3.0,3.0,250.0,120.0,7,94.0,658.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
100.0,100.0,4.0,37,2,1.0,1.0,1.0,150.0,45.0,0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1
100.0,100.0,1.0,72,5,2.0,1.0,2.0,287.61039657020365,5.0,33,95.0,3135.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
100.0,99.96715927750411,1.0,71,2,1.0,1.0,1.0,287.61039657020365,65.0,7,97.0,679.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
94.88679817905918,99.96715927750411,1.0,20,2,1.0,1.0,1.0,220.0,20.0,15,93.0,1395.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
100.0,100.0,1.0,39,2,1.0,1.0,1.0,100.0,60.0,36,97.0,3492.0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
100.0,100.0,1.0,26,2,1.0,1.0,1.0,287.61039657020365,61.71090387374462,159,97.0,15423.0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
94.88679817905918,99.96715927750411,1.0,10,4,1.0,1.0,1.0,287.61039657020365,61.71090387374462,2,100.0,200.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
100.0,100.0,1.0,3,2,1.0,1.0,1.0,287.61039657020365,15.0,16,98.0,1568.0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100.0,100.0,3.0,73,2,1.0,1.0,1.0,300.0,50.0,14,96.0,1344.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
94.88679817905918,99.96715927750411,1.0,59,4,2.5,3.0,3.0,750.0,120.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
100.0,100.0,1.0,3,4,1.0,1.0,2.0,287.61039657020365,30.0,151,97.0,14647.0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
78.0,100.0,1.0,49,3,1.0,1.0,1.0,300.0,50.0,9,91.0,819.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
